UserId,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,score,tier
332010.0,3363,224,9504.899999999998,3,1,2,312,6,Silver
332031.0,3302,278,18014.579999999998,2,1,1,211,4,Gold
332052.0,3392,82,14925.840000000002,3,3,1,331,7,Silver
332073.0,3492,80,10812.48,4,3,2,432,9,Bronze
332094.0,3288,148,15294.240000000002,1,2,1,121,4,Gold
332115.0,3348,98,17441.760000000002,3,2,1,321,6,Silver
332199.0,3334,246,15816.48,2,1,1,211,4,Gold
332220.0,3604,34,1717.4400000000003,4,4,4,444,12,Bronze
332241.0,3329,124,4733.4,2,2,3,223,7,Silver
332262.0,3288,66,7345.320000000001,1,3,2,132,6,Silver
332283.0,3622,34,-6970.679999999999,4,4,4,444,12,Bronze
332325.0,3457,40,4421.76,4,3,3,433,10,Bronze
332346.0,3336,138,13683.960000000001,3,2,1,321,6,Silver
332367.0,3358,268,13619.28,3,1,1,311,5,Silver
332409.0,3384,102,5297.519999999999,3,2,3,323,8,Silver
332430.0,3314,82,4541.639999999999,2,3,3,233,8,Silver
332451.0,3343,138,6214.8,3,2,2,322,7,Silver
332472.0,3539,108,6943.559999999999,4,2,2,422,8,Silver
332514.0,3355,552,17296.739999999998,3,1,1,311,5,Silver
332535.0,3329,100,7918.08,2,2,2,222,6,Silver
332556.0,3330,24,973.68,2,4,4,244,10,Bronze
332577.0,3349,48,3252.7799999999997,3,3,3,333,9,Bronze
332598.0,0,338,276428.63999999996,1,1,1,111,3,Gold
332619.0,3310,130,8471.399999999998,2,2,2,222,6,Silver
332640.0,3343,56,2875.5599999999995,3,3,3,333,9,Bronze
332661.0,3349,100,10042.679999999998,3,2,2,322,7,Silver
332703.0,3588,16,986.04,4,4,4,444,12,Bronze
332724.0,3331,22,1088.64,2,4,4,244,10,Bronze
332745.0,3302,280,30292.980000000003,2,1,1,211,4,Gold
332787.0,3323,44,3229.68,2,3,3,233,8,Silver
332850.0,3304,194,1983.8400000000001,2,2,4,224,8,Silver
332892.0,3471,44,1332.0600000000002,4,3,4,434,11,Bronze
332913.0,3336,60,918.54,3,3,4,334,10,Bronze
332934.0,3289,280,24669.960000000003,1,1,1,111,3,Gold
332955.0,3421,160,5917.32,3,2,2,322,7,Silver
332976.0,3289,1306,134171.16,1,1,1,111,3,Gold
332997.0,3303,28,2467.199999999999,2,4,3,243,9,Bronze
333018.0,0,382,11932.259999999998,1,1,2,112,4,Gold
333060.0,3325,284,8104.4400000000005,2,1,2,212,5,Silver
333081.0,3297,1094,24916.5,1,1,1,111,3,Gold
333102.0,3293,294,6909.48,1,1,2,112,4,Gold
333123.0,3310,36,570.78,2,3,4,234,9,Bronze
333144.0,3307,48,14699.279999999999,2,3,1,231,6,Silver
333165.0,3325,80,7419.0,2,3,2,232,7,Silver
333186.0,3386,90,1911.0,3,2,4,324,9,Bronze
333207.0,3290,926,31498.14,1,1,1,111,3,Gold
333249.0,3562,30,1243.44,4,4,4,444,12,Bronze
333270.0,3317,152,2937.06,2,2,3,223,7,Silver
333312.0,3299,256,2994.12,1,1,3,113,5,Silver
333354.0,3348,274,35910.3,3,1,1,311,5,Silver
333417.0,3286,262,3657.7200000000003,1,1,3,113,5,Silver
333480.0,3654,212,2599.86,4,1,3,413,8,Silver
333501.0,3597,64,3633.42,4,3,3,433,10,Bronze
333522.0,3483,48,4108.799999999999,4,3,3,433,10,Bronze
333543.0,3287,98,3288.8999999999996,1,2,3,123,6,Silver
333585.0,3377,36,3144.36,3,3,3,333,9,Bronze
333606.0,3345,24,1504.98,3,4,4,344,11,Bronze
333648.0,3364,28,1171.68,3,4,4,344,11,Bronze
333669.0,3441,186,3705.2999999999997,4,2,3,423,9,Bronze
333711.0,3511,124,4350.0,4,2,3,423,9,Bronze
333774.0,3538,82,2186.46,4,3,4,434,11,Bronze
333795.0,3434,22,1484.4,4,4,4,444,12,Bronze
333837.0,3479,48,1845.6599999999999,4,3,4,434,11,Bronze
333858.0,0,174,11483.880000000001,1,2,2,122,5,Silver
333879.0,3653,8,467.03999999999996,4,4,4,444,12,Bronze
333900.0,3308,102,2912.28,2,2,3,223,7,Silver
333921.0,3301,232,3026.22,1,1,3,113,5,Silver
333963.0,3294,150,42504.719999999994,1,2,1,121,4,Gold
333984.0,3293,60,1366.2,1,3,4,134,8,Silver
334026.0,3304,302,12619.14,2,1,2,212,5,Silver
334047.0,3288,498,8025.84,1,1,2,112,4,Gold
334089.0,3458,14,1590.2399999999998,4,4,4,444,12,Bronze
334110.0,3285,534,10226.64,1,1,2,112,4,Gold
334152.0,3463,38,2195.0399999999995,4,3,4,434,11,Bronze
334236.0,3301,320,12369.3,1,1,2,112,4,Gold
334257.0,3532,24,1021.2,4,4,4,444,12,Bronze
334278.0,3475,80,2771.76,4,3,3,433,10,Bronze
334299.0,3304,286,5308.08,2,1,3,213,6,Silver
334320.0,3439,120,1389.8999999999999,4,2,4,424,10,Bronze
334341.0,3457,50,2788.02,4,3,3,433,10,Bronze
334362.0,3657,24,3014.64,4,4,3,443,11,Bronze
334383.0,3657,42,1054.44,4,3,4,434,11,Bronze
334425.0,3479,24,1717.92,4,4,4,444,12,Bronze
334530.0,3352,42,3537.96,3,3,3,333,9,Bronze
334572.0,3289,238,20454.36,1,1,1,111,3,Gold
334593.0,3306,148,9198.359999999999,2,2,2,222,6,Silver
334635.0,3524,24,3453.12,4,4,3,443,11,Bronze
334677.0,3349,14,1205.0400000000002,3,4,4,344,11,Bronze
334698.0,3397,36,3357.4800000000005,3,3,3,333,9,Bronze
334719.0,3374,154,50637.18,3,2,1,321,6,Silver
334740.0,3596,4,263.52,4,4,4,444,12,Bronze
334782.0,3418,28,2798.6400000000003,3,4,3,343,10,Bronze
334824.0,3561,12,2694.2400000000002,4,4,3,443,11,Bronze
334845.0,3650,4,1500.0,4,4,4,444,12,Bronze
334887.0,3367,58,14190.120000000003,3,3,1,331,7,Silver
334908.0,3293,120,7925.5199999999995,1,2,2,122,5,Silver
334929.0,3301,38,3026.1600000000008,1,3,3,133,7,Silver
334950.0,3286,206,14150.519999999999,1,1,1,111,3,Gold
334971.0,3286,86,5554.32,1,2,2,122,5,Silver
334992.0,3318,182,6688.5599999999995,2,2,2,222,6,Silver
335013.0,3300,206,13561.56,1,1,1,111,3,Gold
335055.0,3309,370,36428.34,2,1,1,211,4,Gold
335097.0,3316,84,3557.58,2,3,3,233,8,Silver
335118.0,3359,14,865.3199999999999,3,4,4,344,11,Bronze
335223.0,3304,56,3908.3999999999996,2,3,3,233,8,Silver
335265.0,0,244,7015.32,1,1,2,112,4,Gold
335307.0,3308,168,3474.0599999999995,2,2,3,223,7,Silver
335349.0,3287,42,4830.0,1,3,3,133,7,Silver
335370.0,3588,22,2602.8000000000006,4,4,3,443,11,Bronze
335391.0,3302,70,34846.32,2,3,1,231,6,Silver
335433.0,3520,12,829.92,4,4,4,444,12,Bronze
335454.0,3324,354,28464.48,2,1,1,211,4,Gold
335475.0,3369,48,3080.04,3,3,3,333,9,Bronze
335496.0,3450,196,3575.58,4,2,3,423,9,Bronze
335517.0,3302,130,8755.44,2,2,2,222,6,Silver
335538.0,3362,98,9122.04,3,2,2,322,7,Silver
335580.0,3373,86,19912.679999999993,3,2,1,321,6,Silver
335601.0,3309,194,28276.92,2,2,1,221,5,Silver
335643.0,3307,226,12236.82,2,1,2,212,5,Silver
335664.0,3287,550,23385.12,1,1,1,111,3,Gold
335685.0,3408,76,8609.039999999999,3,3,2,332,8,Silver
335706.0,3315,28,1401.84,2,4,4,244,10,Bronze
335727.0,3297,280,12041.52,1,1,2,112,4,Gold
335748.0,3304,54,1314.06,2,3,4,234,9,Bronze
335790.0,3329,104,6572.280000000001,2,2,2,222,6,Silver
335832.0,3288,6,348.48,1,4,4,144,9,Bronze
335853.0,3293,1120,22887.120000000003,1,1,1,111,3,Gold
335874.0,3339,70,3542.6999999999994,3,3,3,333,9,Bronze
335916.0,3373,262,8663.82,3,1,2,312,6,Silver
335958.0,3321,1018,25583.22,2,1,1,211,4,Gold
336000.0,3287,18,102742.2,1,4,1,141,6,Silver
336063.0,3314,206,22678.200000000004,2,1,1,211,4,Gold
336105.0,3297,436,5104.68,1,1,3,113,5,Silver
336126.0,3496,16,842.94,4,4,4,444,12,Bronze
336147.0,3332,770,14130.36,2,1,1,211,4,Gold
336168.0,3308,66,3974.4,2,3,3,233,8,Silver
336189.0,3307,180,8233.8,2,2,2,222,6,Silver
336210.0,3530,172,3381.72,4,2,3,423,9,Bronze
336231.0,3293,424,27906.239999999998,1,1,1,111,3,Gold
336252.0,3320,188,11741.58,2,2,2,222,6,Silver
336273.0,3288,302,276743.39999999997,1,1,1,111,3,Gold
336294.0,3320,296,5417.219999999999,2,1,2,212,5,Silver
336315.0,3288,368,5747.58,1,1,2,112,4,Gold
336336.0,3288,474,12302.099999999999,1,1,2,112,4,Gold
336357.0,3332,64,1757.16,2,3,4,234,9,Bronze
336378.0,3324,56,3391.2599999999998,2,3,3,233,8,Silver
336399.0,3286,330,28614.78,1,1,1,111,3,Gold
336420.0,3301,92,7060.199999999999,1,2,2,122,5,Silver
336462.0,3545,152,5211.0,4,2,3,423,9,Bronze
336483.0,3331,202,5968.62,2,2,2,222,6,Silver
336504.0,3297,128,2087.88,1,2,4,124,7,Silver
336525.0,3314,56,3648.3599999999997,2,3,3,233,8,Silver
336546.0,3328,64,1961.04,2,3,4,234,9,Bronze
336567.0,3376,34,7066.9800000000005,3,4,2,342,9,Bronze
336609.0,3323,548,423351.48,2,1,1,211,4,Gold
336630.0,3594,58,2750.5199999999995,4,3,3,433,10,Bronze
336651.0,3377,200,4551.0599999999995,3,2,3,323,8,Silver
336693.0,3290,2304,72376.56,1,1,1,111,3,Gold
336714.0,3481,44,3631.9800000000005,4,3,3,433,10,Bronze
336756.0,3372,110,6301.139999999999,3,2,2,322,7,Silver
336777.0,3554,78,7093.44,4,3,2,432,9,Bronze
336798.0,3292,56,3771.0,1,3,3,133,7,Silver
336840.0,3350,130,10893.42,3,2,2,322,7,Silver
336861.0,3315,12,26303.519999999997,2,4,1,241,7,Silver
336882.0,3307,150,9517.32,2,2,2,222,6,Silver
336903.0,3322,78,6419.579999999999,2,3,2,232,7,Silver
336945.0,3404,166,11125.679999999998,3,2,2,322,7,Silver
337008.0,3370,18,2020.56,3,4,4,344,11,Bronze
337029.0,3325,624,9224.4,2,1,2,212,5,Silver
337050.0,3458,20,1154.3999999999999,4,4,4,444,12,Bronze
337092.0,3339,68,3004.6200000000003,3,3,3,333,9,Bronze
337113.0,3317,168,12551.699999999999,2,2,2,222,6,Silver
337134.0,3430,140,6503.099999999999,4,2,2,422,8,Silver
337155.0,3505,16,1117.26,4,4,4,444,12,Bronze
337176.0,3330,136,5514.780000000001,2,2,2,222,6,Silver
337197.0,3289,268,17750.760000000002,1,1,1,111,3,Gold
337239.0,0,360,12109.26,1,1,2,112,4,Gold
337281.0,3554,2,-248.04000000000002,4,4,4,444,12,Bronze
337302.0,3294,128,9560.16,1,2,2,122,5,Silver
337323.0,3545,46,2783.52,4,3,3,433,10,Bronze
337365.0,3650,148,3088.62,4,2,3,423,9,Bronze
337386.0,3301,204,12636.18,1,2,2,122,5,Silver
337470.0,3307,66,7071.599999999999,2,3,2,232,7,Silver
337491.0,3329,42,2706.9599999999996,2,3,3,233,8,Silver
337512.0,3573,46,4842.6,4,3,3,433,10,Bronze
337533.0,3576,4,781.44,4,4,4,444,12,Bronze
337596.0,3288,262,18037.62,1,1,1,111,3,Gold
337638.0,3568,2,656.64,4,4,4,444,12,Bronze
337659.0,3301,42,11212.199999999999,1,3,2,132,6,Silver
337680.0,3366,22,1466.64,3,4,4,344,11,Bronze
337701.0,3341,454,23293.979999999996,3,1,1,311,5,Silver
337743.0,3385,62,10936.44,3,3,2,332,8,Silver
337764.0,3584,76,3617.88,4,3,3,433,10,Bronze
337785.0,3308,334,8150.7,2,1,2,212,5,Silver
337806.0,0,80,9289.32,1,3,2,132,6,Silver
337911.0,3439,36,2615.0399999999995,4,3,3,433,10,Bronze
337932.0,3383,106,6468.359999999999,3,2,2,322,7,Silver
337953.0,3391,2,141.6,3,4,4,344,11,Bronze
337974.0,3296,134,8641.199999999999,1,2,2,122,5,Silver
338016.0,3549,24,2657.16,4,4,3,443,11,Bronze
338037.0,3525,20,1534.8,4,4,4,444,12,Bronze
338058.0,3372,134,16632.36,3,2,1,321,6,Silver
338079.0,3335,78,6077.639999999998,3,3,2,332,8,Silver
338121.0,3294,166,10339.98,1,2,2,122,5,Silver
338142.0,3327,114,15276.119999999997,2,2,1,221,5,Silver
338163.0,3292,96,11852.04,1,2,2,122,5,Silver
338184.0,3346,58,2506.86,3,3,3,333,9,Bronze
338205.0,3533,26,2799.5999999999995,4,4,3,443,11,Bronze
338226.0,3350,12,900.24,3,4,4,344,11,Bronze
338247.0,3302,62,26578.679999999997,2,3,1,231,6,Silver
338268.0,3369,98,6774.719999999999,3,2,2,322,7,Silver
338289.0,3503,36,5076.719999999999,4,3,3,433,10,Bronze
338310.0,3330,708,11097.18,2,1,2,212,5,Silver
338352.0,3428,32,1636.56,4,4,4,444,12,Bronze
338373.0,3468,60,1338.06,4,3,4,434,11,Bronze
338394.0,3455,16,1126.08,4,4,4,444,12,Bronze
338415.0,3294,568,13841.759999999998,1,1,1,111,3,Gold
338436.0,3490,70,4916.879999999999,4,3,3,433,10,Bronze
338457.0,3474,60,1927.1999999999998,4,3,4,434,11,Bronze
338499.0,3293,32,3513.3599999999997,1,4,3,143,8,Silver
338520.0,3344,64,10739.28,3,3,2,332,8,Silver
338541.0,3342,424,7195.98,3,1,2,312,6,Silver
338562.0,3358,76,5689.44,3,3,2,332,8,Silver
338583.0,3336,32,2553.6,3,4,3,343,10,Bronze
338604.0,3601,32,1551.48,4,4,4,444,12,Bronze
338625.0,0,26,2400.6,1,4,4,144,9,Bronze
338646.0,3314,234,52136.759999999995,2,1,1,211,4,Gold
338667.0,3324,80,5445.9,2,3,2,232,7,Silver
338688.0,3302,178,15596.519999999997,2,2,1,221,5,Silver
338751.0,3336,156,29097.36,3,2,1,321,6,Silver
338793.0,3288,730,118728.3,1,1,1,111,3,Gold
338814.0,3306,76,5007.84,2,3,3,233,8,Silver
338835.0,3547,42,4290.599999999999,4,3,3,433,10,Bronze
338856.0,3344,74,5885.039999999999,3,3,2,332,8,Silver
338898.0,3653,2,-65.88,4,4,4,444,12,Bronze
338919.0,3303,62,5271.479999999999,2,3,3,233,8,Silver
338940.0,3337,74,5844.779999999999,3,3,2,332,8,Silver
338961.0,3373,60,5143.320000000001,3,3,3,333,9,Bronze
338982.0,3534,74,4443.719999999999,4,3,3,433,10,Bronze
339003.0,3288,236,20065.32,1,1,1,111,3,Gold
339024.0,3531,2,1451.52,4,4,4,444,12,Bronze
339045.0,3293,474,31079.04,1,1,1,111,3,Gold
339066.0,3442,58,6093.48,4,3,2,432,9,Bronze
339087.0,3418,44,3112.0800000000004,3,3,3,333,9,Bronze
339108.0,3581,2,635.04,4,4,4,444,12,Bronze
339129.0,3289,36,2332.7999999999997,1,3,4,134,8,Silver
339150.0,3323,272,15817.439999999999,2,1,1,211,4,Gold
339192.0,3553,58,15163.439999999999,4,3,1,431,8,Silver
339213.0,3334,178,15141.599999999999,2,2,1,221,5,Silver
339276.0,3293,278,25088.4,1,1,1,111,3,Gold
339297.0,3300,38,5345.340000000001,1,3,3,133,7,Silver
339339.0,3566,28,2891.52,4,4,3,443,11,Bronze
339360.0,3349,44,8382.24,3,3,2,332,8,Silver
339381.0,3286,1004,44412.24,1,1,1,111,3,Gold
339402.0,3537,4,309.84000000000003,4,4,4,444,12,Bronze
339423.0,3510,14,3658.9199999999996,4,4,3,443,11,Bronze
339444.0,3302,70,6657.48,2,3,2,232,7,Silver
339528.0,3295,198,31299.239999999998,1,2,1,121,4,Gold
339549.0,3293,170,15144.119999999999,1,2,1,121,4,Gold
339570.0,3335,254,15618.960000000001,3,1,1,311,5,Silver
339591.0,3344,6,606.96,3,4,4,344,11,Bronze
339612.0,3380,138,9466.8,3,2,2,322,7,Silver
339633.0,3300,174,11666.28,1,2,2,122,5,Silver
339654.0,3411,46,8378.279999999999,3,3,2,332,8,Silver
339675.0,3379,116,8607.9,3,2,2,322,7,Silver
339717.0,3335,30,2751.84,3,4,3,343,10,Bronze
339738.0,3423,16,1641.6,3,4,4,344,11,Bronze
339759.0,3345,22,1790.2199999999998,3,4,4,344,11,Bronze
339780.0,3385,352,84876.06,3,1,1,311,5,Silver
339801.0,3358,22,2535.36,3,4,3,343,10,Bronze
339822.0,3357,56,54965.399999999994,3,3,1,331,7,Silver
339843.0,3352,30,2808.84,3,4,3,343,10,Bronze
339864.0,3349,92,9589.26,3,2,2,322,7,Silver
339885.0,3301,62,4392.48,1,3,3,133,7,Silver
339906.0,3307,438,33132.24,2,1,1,211,4,Gold
339927.0,3316,594,56806.079999999994,2,1,1,211,4,Gold
339948.0,3329,134,8151.1799999999985,2,2,2,222,6,Silver
339969.0,3300,22,1789.56,1,4,4,144,9,Bronze
339990.0,3325,12,1783.0800000000002,2,4,4,244,10,Bronze
340011.0,3287,302,40777.31999999999,1,1,1,111,3,Gold
340053.0,3521,38,2612.0400000000004,4,3,3,433,10,Bronze
340158.0,3360,30,3322.3800000000006,3,4,3,343,10,Bronze
340200.0,3289,358,8967.36,1,1,2,112,4,Gold
340221.0,3288,230,15128.699999999997,1,1,1,111,3,Gold
340242.0,3645,36,3029.64,4,3,3,433,10,Bronze
340263.0,3343,72,4886.76,3,3,3,333,9,Bronze
340284.0,3308,114,3365.8199999999997,2,2,3,223,7,Silver
340305.0,3315,196,6318.6,2,2,2,222,6,Silver
340326.0,3339,126,4456.079999999998,3,2,3,323,8,Silver
340347.0,3310,38,3271.68,2,3,3,233,8,Silver
340368.0,3329,132,5508.360000000001,2,2,2,222,6,Silver
340389.0,3373,92,18763.079999999994,3,2,1,321,6,Silver
340410.0,3286,246,174716.63999999998,1,1,1,111,3,Gold
340431.0,3366,48,4499.58,3,3,3,333,9,Bronze
340452.0,3304,86,5648.28,2,2,2,222,6,Silver
340473.0,3363,12,1318.3199999999997,3,4,4,344,11,Bronze
340494.0,3455,88,8814.119999999999,4,2,2,422,8,Silver
340515.0,3365,28,2009.7,3,4,4,344,11,Bronze
340536.0,3552,74,7582.8,4,3,2,432,9,Bronze
340557.0,3520,38,2150.7000000000003,4,3,4,434,11,Bronze
340578.0,3314,180,25358.999999999996,2,2,1,221,5,Silver
340641.0,0,194,7185.9,1,2,2,122,5,Silver
340662.0,3603,274,7023.84,4,1,2,412,7,Silver
340704.0,3342,192,10753.86,3,2,2,322,7,Silver
340725.0,3329,268,9095.82,2,1,2,212,5,Silver
340746.0,3488,16,2120.4,4,4,4,444,12,Bronze
340767.0,3504,14,2556.72,4,4,3,443,11,Bronze
340809.0,3372,94,8380.199999999999,3,2,2,322,7,Silver
340830.0,3474,70,4500.239999999999,4,3,3,433,10,Bronze
340872.0,3317,76,8161.92,2,3,2,232,7,Silver
340893.0,3356,50,3502.08,3,3,3,333,9,Bronze
340935.0,3325,96,7120.08,2,2,2,222,6,Silver
340956.0,3363,40,3585.96,3,3,3,333,9,Bronze
341019.0,3341,42,3093.6,3,3,3,333,9,Bronze
341040.0,3293,284,30632.04,1,1,1,111,3,Gold
341061.0,3294,1324,21637.68,1,1,1,111,3,Gold
341082.0,3293,590,29852.039999999997,1,1,1,111,3,Gold
341103.0,3318,102,3391.32,2,2,3,223,7,Silver
341124.0,3496,182,12636.239999999998,4,2,2,422,8,Silver
341145.0,3308,186,11231.22,2,2,2,222,6,Silver
341187.0,3455,32,957.66,4,4,4,444,12,Bronze
341208.0,3346,14,1269.3600000000001,3,4,4,344,11,Bronze
341229.0,3337,138,14928.24,3,2,1,321,6,Silver
341250.0,3546,48,3231.1800000000003,4,3,3,433,10,Bronze
341292.0,3651,42,-2447.88,4,3,4,434,11,Bronze
341313.0,3316,248,30442.620000000003,2,1,1,211,4,Gold
341355.0,3301,548,21648.78,1,1,1,111,3,Gold
341376.0,3542,28,6083.28,4,4,2,442,10,Bronze
341397.0,3461,4,388.8,4,4,4,444,12,Bronze
341418.0,3330,270,43155.240000000005,2,1,1,211,4,Gold
341460.0,3335,36,8583.779999999999,3,3,2,332,8,Silver
341481.0,3302,248,6192.599999999999,2,1,2,212,5,Silver
341502.0,3645,6,-262.26,4,4,4,444,12,Bronze
341565.0,3294,520,44985.840000000004,1,1,1,111,3,Gold
341586.0,3358,122,7151.1,3,2,2,322,7,Silver
341628.0,3356,90,5538.360000000001,3,2,2,322,7,Silver
341670.0,3638,108,9468.119999999997,4,2,2,422,8,Silver
341691.0,3287,268,11823.48,1,1,2,112,4,Gold
341712.0,3401,50,3419.9399999999996,3,3,3,333,9,Bronze
341754.0,3658,134,2968.5600000000004,4,2,3,423,9,Bronze
341775.0,3481,66,4647.3,4,3,3,433,10,Bronze
341796.0,3461,12,6726.960000000003,4,4,2,442,10,Bronze
341838.0,3308,50,4456.4400000000005,2,3,3,233,8,Silver
341859.0,3306,218,12424.019999999999,2,1,2,212,5,Silver
341901.0,3357,34,17100.72,3,4,1,341,8,Silver
341922.0,3624,22,1397.88,4,4,4,444,12,Bronze
341943.0,3290,336,12713.04,1,1,2,112,4,Gold
341964.0,3316,218,6842.94,2,1,2,212,5,Silver
342027.0,3454,16,1193.6399999999999,4,4,4,444,12,Bronze
342132.0,3402,38,2331.3,3,3,4,334,10,Bronze
342153.0,0,240,18548.22,1,1,1,111,3,Gold
342195.0,3294,158,11023.560000000001,1,2,2,122,5,Silver
342237.0,3497,46,2284.9800000000005,4,3,4,434,11,Bronze
342258.0,3307,54,4958.879999999998,2,3,3,233,8,Silver
342342.0,3392,24,1766.4,3,4,4,344,11,Bronze
342363.0,3310,334,44019.9,2,1,1,211,4,Gold
342405.0,3423,44,3000.96,3,3,3,333,9,Bronze
342426.0,0,88,5001.6,1,2,3,123,6,Silver
342468.0,3322,8,21600.0,2,4,1,241,7,Silver
342489.0,3376,88,5696.52,3,2,2,322,7,Silver
342531.0,3302,74,5113.92,2,3,3,233,8,Silver
342573.0,3288,32,2275.7999999999997,1,4,4,144,9,Bronze
342615.0,3615,28,1877.04,4,4,4,444,12,Bronze
342636.0,3349,312,22855.2,3,1,1,311,5,Silver
342657.0,3404,138,11131.2,3,2,2,322,7,Silver
342678.0,3320,38,2723.1599999999994,2,3,3,233,8,Silver
342699.0,3502,6,3352.3200000000006,4,4,3,443,11,Bronze
342720.0,3457,112,8613.24,4,2,2,422,8,Silver
342741.0,3357,32,1913.3999999999996,3,4,4,344,11,Bronze
342762.0,3286,74,2714.3400000000006,1,3,3,133,7,Silver
342783.0,3481,2,1719.0000000000002,4,4,4,444,12,Bronze
342804.0,3413,236,3559.44,3,1,3,313,7,Silver
342825.0,3329,40,4234.5599999999995,2,3,3,233,8,Silver
342846.0,3290,640,25575.239999999998,1,1,1,111,3,Gold
342867.0,3299,638,31909.08,1,1,1,111,3,Gold
342930.0,3302,82,2009.76,2,3,4,234,9,Bronze
342972.0,3313,308,13132.08,2,1,2,212,5,Silver
342993.0,3292,90,221257.44,1,2,1,121,4,Gold
343077.0,3321,20,1253.76,2,4,4,244,10,Bronze
343098.0,3442,22,1781.6400000000003,4,4,4,444,12,Bronze
343119.0,3569,40,911.3999999999999,4,3,4,434,11,Bronze
343140.0,3392,306,4561.679999999999,3,1,3,313,7,Silver
343161.0,3309,168,16273.02,2,2,1,221,5,Silver
343182.0,3360,30,2676.36,3,4,3,343,10,Bronze
343203.0,3301,94,3073.3200000000006,1,2,3,123,6,Silver
343224.0,3443,4,838.0799999999999,4,4,4,444,12,Bronze
343245.0,3329,76,4775.52,2,3,3,233,8,Silver
343287.0,3296,184,7362.48,1,2,2,122,5,Silver
343308.0,3317,470,12193.259999999998,2,1,2,212,5,Silver
343329.0,3575,18,443.28,4,4,4,444,12,Bronze
343350.0,3306,120,9130.44,2,2,2,222,6,Silver
343371.0,3617,16,1277.6399999999999,4,4,4,444,12,Bronze
343392.0,3302,56,4103.04,2,3,3,233,8,Silver
343413.0,3288,188,55351.979999999996,1,2,1,121,4,Gold
343434.0,3348,78,3282.9599999999996,3,3,3,333,9,Bronze
343476.0,3482,64,1744.1399999999999,4,3,4,434,11,Bronze
343497.0,3318,68,5463.4800000000005,2,3,2,232,7,Silver
343518.0,3286,220,16796.16,1,1,1,111,3,Gold
343539.0,3292,140,12122.219999999998,1,2,2,122,5,Silver
343560.0,3289,1342,28307.339999999997,1,1,1,111,3,Gold
343581.0,3294,212,7436.519999999999,1,1,2,112,4,Gold
343602.0,3317,180,5409.0599999999995,2,2,2,222,6,Silver
343623.0,3338,10,907.1999999999999,3,4,4,344,11,Bronze
343644.0,3296,106,5861.16,1,2,2,122,5,Silver
343665.0,0,102,12772.14,1,2,2,122,5,Silver
343686.0,3303,36,2714.4,2,3,3,233,8,Silver
343707.0,3322,260,6685.74,2,1,2,212,5,Silver
343728.0,3287,152,4126.5,1,2,3,123,6,Silver
343749.0,3303,236,12893.64,2,1,2,212,5,Silver
343770.0,3367,456,10954.619999999999,3,1,2,312,6,Silver
343812.0,3318,194,3051.4799999999996,2,2,3,223,7,Silver
343854.0,3351,222,3925.2,3,1,3,313,7,Silver
343896.0,3293,256,8114.76,1,1,2,112,4,Gold
343917.0,3552,10,5634.0,4,4,2,442,10,Bronze
343938.0,3532,46,3014.5800000000004,4,3,3,433,10,Bronze
343959.0,3289,218,17700.12,1,1,1,111,3,Gold
343980.0,3346,64,14776.679999999998,3,3,1,331,7,Silver
344043.0,3359,204,5548.439999999999,3,2,2,322,7,Silver
344064.0,3374,66,4848.84,3,3,3,333,9,Bronze
344085.0,3345,118,4610.16,3,2,3,323,8,Silver
344106.0,3313,176,2633.1,2,2,3,223,7,Silver
344127.0,3607,8,783.12,4,4,4,444,12,Bronze
344169.0,3338,70,11307.060000000001,3,3,2,332,8,Silver
344232.0,3554,90,1836.4199999999998,4,2,4,424,10,Bronze
344253.0,3287,716,24399.24,1,1,1,111,3,Gold
344274.0,3335,200,11715.66,3,2,2,322,7,Silver
344295.0,3345,420,12346.56,3,1,2,312,6,Silver
344358.0,3429,172,13532.4,4,2,1,421,7,Silver
344379.0,3304,146,3390.84,2,2,3,223,7,Silver
344400.0,3379,58,2521.2599999999998,3,3,3,333,9,Bronze
344421.0,3286,396,33753.66,1,1,1,111,3,Gold
344442.0,3549,120,2487.06,4,2,3,423,9,Bronze
344463.0,3587,30,1337.2200000000003,4,4,4,444,12,Bronze
344484.0,3355,46,3673.56,3,3,3,333,9,Bronze
344505.0,3587,10,1386.42,4,4,4,444,12,Bronze
344526.0,3303,126,1353.24,2,2,4,224,8,Silver
344547.0,3297,344,17648.52,1,1,1,111,3,Gold
344589.0,3321,464,16834.799999999996,2,1,1,211,4,Gold
344631.0,3304,90,1781.46,2,2,4,224,8,Silver
344652.0,3338,70,1259.34,3,3,4,334,10,Bronze
344673.0,3341,62,2175.54,3,3,4,334,10,Bronze
344694.0,3306,14,1046.2800000000002,2,4,4,244,10,Bronze
344715.0,3329,108,1749.2399999999996,2,2,4,224,8,Silver
344736.0,3311,146,8522.100000000002,2,2,2,222,6,Silver
344778.0,3329,204,5599.4400000000005,2,2,2,222,6,Silver
344799.0,3397,104,7960.08,3,2,2,322,7,Silver
344862.0,3302,798,280995.9,2,1,1,211,4,Gold
344883.0,3309,36,2873.04,2,3,3,233,8,Silver
344904.0,3476,12,687.12,4,4,4,444,12,Bronze
344925.0,3587,42,2509.8599999999997,4,3,3,433,10,Bronze
344946.0,3287,744,15832.439999999999,1,1,1,111,3,Gold
344967.0,3548,18,2001.3600000000001,4,4,4,444,12,Bronze
